"";"obs_id";"quote_id";"e_date";"ENB_Nr";"Country1";"Country2";"quote";"masked_quote";"cooperation";"relation"
"4432";30168;541;2007-05-10;325;"Chile";"Brazil";"BOLIVIA, CHILE and MALAYSIA agreed that size was not the only problem, but believed there was enough experience concerning difficulties with developing projects to merit a revision of the limit.";"OTHER, SENDER AND OTHER AGREED THAT SIZE WAS NOT THE ONLY PROBLEM, BUT BELIEVED THERE WAS ENOUGH EXPERIENCE CONCERNING DIFFICULTIES WITH DEVELOPING PROJECTS TO MERIT A REVISION OF THE LIMIT.";0;6
"4433";30169;541;2007-05-10;325;"Malaysia";"Brazil";"BOLIVIA, CHILE and MALAYSIA agreed that size was not the only problem, but believed there was enough experience concerning difficulties with developing projects to merit a revision of the limit.";"OTHER, OTHER AND SENDER AGREED THAT SIZE WAS NOT THE ONLY PROBLEM, BUT BELIEVED THERE WAS ENOUGH EXPERIENCE CONCERNING DIFFICULTIES WITH DEVELOPING PROJECTS TO MERIT A REVISION OF THE LIMIT.";0;6
"4434";30203;667;2007-05-11;326;"China";"Brazil";"BRAZIL, supported by CHINA, proposed deleting reference to the evolution process of the IPCC 2006 Guidelines, and the US, supported by a number of other
parties, suggested a footnote to the overview chapter on IPCC guidelines";"TARGET, SUPPORTED BY SENDER, PROPOSED DELETING REFERENCE TO THE EVOLUTION PROCESS OF THE IPCC 2006 GUIDELINES, AND THE OTHER, SUPPORTED BY A NUMBER OF OTHER
PARTIES, SUGGESTED A FOOTNOTE TO THE OVERVIEW CHAPTER ON IPCC GUIDELINES";1;2
"4435";30210;2814;2007-05-12;327;"Saudi Arabia";"Russian Federation";"SAUDI ARABIA recalled long-standing opposition within the G-77/China to voluntary commitments and, supported by EGYPT, said it was not acceptable to try to shift the focus of ongoing post-2012 discussions.";"SENDER RECALLED LONG-STANDING OPPOSITION WITHIN THE OTHER TO VOLUNTARY COMMITMENTS AND, SUPPORTED BY OTHER, SAID IT WAS NOT ACCEPTABLE TO TRY TO SHIFT THE FOCUS OF ONGOING POST-2012 DISCUSSIONS.";0;6
"4436";30211;2814;2007-05-12;327;"Egypt";"Saudi Arabia";"SAUDI ARABIA recalled long-standing opposition within the G-77/China to voluntary commitments and, supported by EGYPT, said it was not acceptable to try to shift the focus of ongoing post-2012 discussions.";"TARGET RECALLED LONG-STANDING OPPOSITION WITHIN THE OTHER TO VOLUNTARY COMMITMENTS AND, SUPPORTED BY SENDER, SAID IT WAS NOT ACCEPTABLE TO TRY TO SHIFT THE FOCUS OF ONGOING POST-2012 DISCUSSIONS.";1;2
"4437";30229;1044;2007-05-14;328;"Brazil";"China";"CHINA, supported by BRAZIL and INDIA, called for reference to UNFCCC Article 4.3, 4.4, and 4.7 relating to financial commitments from developed countries.";"TARGET, SUPPORTED BY SENDER AND OTHER, CALLED FOR REFERENCE TO UNFCCC ARTICLE 4.3, 4.4, AND 4.7 RELATING TO FINANCIAL COMMITMENTS FROM DEVELOPED COUNTRIES.";1;2
"4438";30230;1044;2007-05-14;328;"India";"China";"CHINA, supported by BRAZIL and INDIA, called for reference to UNFCCC Article 4.3, 4.4, and 4.7 relating to financial commitments from developed countries.";"TARGET, SUPPORTED BY OTHER AND SENDER, CALLED FOR REFERENCE TO UNFCCC ARTICLE 4.3, 4.4, AND 4.7 RELATING TO FINANCIAL COMMITMENTS FROM DEVELOPED COUNTRIES.";1;2
"4439";30231;1044;2007-05-14;328;"India";"Brazil";"CHINA, supported by BRAZIL and INDIA, called for reference to UNFCCC Article 4.3, 4.4, and 4.7 relating to financial commitments from developed countries.";"OTHER, SUPPORTED BY TARGET AND SENDER, CALLED FOR REFERENCE TO UNFCCC ARTICLE 4.3, 4.4, AND 4.7 RELATING TO FINANCIAL COMMITMENTS FROM DEVELOPED COUNTRIES.";1;4
"4440";30232;1044;2007-05-14;328;"Brazil";"India";"CHINA, supported by BRAZIL and INDIA, called for reference to UNFCCC Article 4.3, 4.4, and 4.7 relating to financial commitments from developed countries.";"OTHER, SUPPORTED BY SENDER AND TARGET, CALLED FOR REFERENCE TO UNFCCC ARTICLE 4.3, 4.4, AND 4.7 RELATING TO FINANCIAL COMMITMENTS FROM DEVELOPED COUNTRIES.";1;4
"4441";30242;673;2007-05-14;328;"New Zealand";"Brazil";"BRAZIL, supported by NEW ZEALAND and others, called for recognition that “issues related
to degradation may be relevant” and, with INDIA and others, underscored efforts in developing countries.";"TARGET, SUPPORTED BY SENDER AND OTHERS, CALLED FOR RECOGNITION THAT “ISSUES RELATED
TO DEGRADATION MAY BE RELEVANT” AND, WITH OTHER AND OTHERS, UNDERSCORED EFFORTS IN DEVELOPING COUNTRIES.";1;2
"4442";30243;673;2007-05-14;328;"Brazil";"India";"BRAZIL, supported by NEW ZEALAND and others, called for recognition that “issues related
to degradation may be relevant” and, with INDIA and others, underscored efforts in developing countries.";"SENDER, SUPPORTED BY OTHER AND OTHERS, CALLED FOR RECOGNITION THAT “ISSUES RELATED
TO DEGRADATION MAY BE RELEVANT” AND, WITH TARGET AND OTHERS, UNDERSCORED EFFORTS IN DEVELOPING COUNTRIES.";1;3
"4443";30258;3023;2007-08-28;335;"South Africa";"China";"SOUTH AFRICA, CHINA and ALGERIA highlighted inconsistencies in the technical paper, including the use of a number of different base years.";"SENDER, TARGET AND OTHER HIGHLIGHTED INCONSISTENCIES IN THE TECHNICAL PAPER, INCLUDING THE USE OF A NUMBER OF DIFFERENT BASE YEARS.";1;4
"4444";30259;3023;2007-08-28;335;"South Africa";"Algeria";"SOUTH AFRICA, CHINA and ALGERIA highlighted inconsistencies in the technical paper, including the use of a number of different base years.";"SENDER, OTHER AND TARGET HIGHLIGHTED INCONSISTENCIES IN THE TECHNICAL PAPER, INCLUDING THE USE OF A NUMBER OF DIFFERENT BASE YEARS.";1;4
"4445";30260;3023;2007-08-28;335;"China";"Algeria";"SOUTH AFRICA, CHINA and ALGERIA highlighted inconsistencies in the technical paper, including the use of a number of different base years.";"OTHER, SENDER AND TARGET HIGHLIGHTED INCONSISTENCIES IN THE TECHNICAL PAPER, INCLUDING THE USE OF A NUMBER OF DIFFERENT BASE YEARS.";1;4
"4446";30261;3023;2007-08-28;335;"China";"South Africa";"SOUTH AFRICA, CHINA and ALGERIA highlighted inconsistencies in the technical paper, including the use of a number of different base years.";"TARGET, SENDER AND OTHER HIGHLIGHTED INCONSISTENCIES IN THE TECHNICAL PAPER, INCLUDING THE USE OF A NUMBER OF DIFFERENT BASE YEARS.";1;4
"4447";30262;3023;2007-08-28;335;"Algeria";"South Africa";"SOUTH AFRICA, CHINA and ALGERIA highlighted inconsistencies in the technical paper, including the use of a number of different base years.";"TARGET, OTHER AND SENDER HIGHLIGHTED INCONSISTENCIES IN THE TECHNICAL PAPER, INCLUDING THE USE OF A NUMBER OF DIFFERENT BASE YEARS.";1;4
"4448";30263;3023;2007-08-28;335;"Algeria";"China";"SOUTH AFRICA, CHINA and ALGERIA highlighted inconsistencies in the technical paper, including the use of a number of different base years.";"OTHER, TARGET AND SENDER HIGHLIGHTED INCONSISTENCIES IN THE TECHNICAL PAPER, INCLUDING THE USE OF A NUMBER OF DIFFERENT BASE YEARS.";1;4
"4449";30277;3116;2007-08-28;335;"Switzerland";"New Zealand";"SWITZERLAND, NEW ZEALAND,
AUSTRALIA and others called for the Dialogue to continue in
negotiations.";"SENDER, TARGET,
OTHER AND OTHERS CALLED FOR THE DIALOGUE TO CONTINUE IN
NEGOTIATIONS.";1;4
"4450";30278;3116;2007-08-28;335;"Switzerland";"Australia";"SWITZERLAND, NEW ZEALAND,
AUSTRALIA and others called for the Dialogue to continue in
negotiations.";"SENDER, OTHER,
TARGET AND OTHERS CALLED FOR THE DIALOGUE TO CONTINUE IN
NEGOTIATIONS.";1;4
"4451";30279;3116;2007-08-28;335;"New Zealand";"Australia";"SWITZERLAND, NEW ZEALAND,
AUSTRALIA and others called for the Dialogue to continue in
negotiations.";"OTHER, SENDER,
TARGET AND OTHERS CALLED FOR THE DIALOGUE TO CONTINUE IN
NEGOTIATIONS.";1;4
"4452";30280;3116;2007-08-28;335;"New Zealand";"Switzerland";"SWITZERLAND, NEW ZEALAND,
AUSTRALIA and others called for the Dialogue to continue in
negotiations.";"TARGET, SENDER,
OTHER AND OTHERS CALLED FOR THE DIALOGUE TO CONTINUE IN
NEGOTIATIONS.";1;4
"4453";30281;3116;2007-08-28;335;"Australia";"Switzerland";"SWITZERLAND, NEW ZEALAND,
AUSTRALIA and others called for the Dialogue to continue in
negotiations.";"TARGET, OTHER,
SENDER AND OTHERS CALLED FOR THE DIALOGUE TO CONTINUE IN
NEGOTIATIONS.";1;4
"4454";30282;3117;2007-08-28;335;"Australia";"New Zealand";"SWITZERLAND, NEW ZEALAND, AUSTRALIA and others called for the Dialogue to continue in
negotiations.";"OTHER, TARGET, SENDER AND OTHERS CALLED FOR THE DIALOGUE TO CONTINUE IN
NEGOTIATIONS.";1;4
"4455";30399;2334;2007-12-05;345;"Canada";"Japan";"Noting
ongoing discussions under SBSTA, CANADA, JAPAN and
the US proposed holding an informal dialogue and establishing
a contact group at SBI 28.";"NOTING
ONGOING DISCUSSIONS UNDER SBSTA, SENDER, TARGET AND
THE OTHER PROPOSED HOLDING AN INFORMAL DIALOGUE AND ESTABLISHING
A CONTACT GROUP AT SBI 28.";1;4
"4456";30400;2334;2007-12-05;345;"Canada";"United States";"Noting
ongoing discussions under SBSTA, CANADA, JAPAN and
the US proposed holding an informal dialogue and establishing
a contact group at SBI 28.";"NOTING
ONGOING DISCUSSIONS UNDER SBSTA, SENDER, OTHER AND
THE TARGET PROPOSED HOLDING AN INFORMAL DIALOGUE AND ESTABLISHING
A CONTACT GROUP AT SBI 28.";1;4
"4457";30402;2334;2007-12-05;345;"Japan";"United States";"Noting
ongoing discussions under SBSTA, CANADA, JAPAN and
the US proposed holding an informal dialogue and establishing
a contact group at SBI 28.";"NOTING
ONGOING DISCUSSIONS UNDER SBSTA, OTHER, SENDER AND
THE TARGET PROPOSED HOLDING AN INFORMAL DIALOGUE AND ESTABLISHING
A CONTACT GROUP AT SBI 28.";1;4
"4458";30403;2334;2007-12-05;345;"Japan";"Canada";"Noting
ongoing discussions under SBSTA, CANADA, JAPAN and
the US proposed holding an informal dialogue and establishing
a contact group at SBI 28.";"NOTING
ONGOING DISCUSSIONS UNDER SBSTA, TARGET, SENDER AND
THE OTHER PROPOSED HOLDING AN INFORMAL DIALOGUE AND ESTABLISHING
A CONTACT GROUP AT SBI 28.";1;4
"4459";30405;2334;2007-12-05;345;"United States";"Japan";"Noting
ongoing discussions under SBSTA, CANADA, JAPAN and
the US proposed holding an informal dialogue and establishing
a contact group at SBI 28.";"NOTING
ONGOING DISCUSSIONS UNDER SBSTA, OTHER, TARGET AND
THE SENDER PROPOSED HOLDING AN INFORMAL DIALOGUE AND ESTABLISHING
A CONTACT GROUP AT SBI 28.";1;4
"4460";30406;2334;2007-12-05;345;"United States";"Canada";"Noting
ongoing discussions under SBSTA, CANADA, JAPAN and
the US proposed holding an informal dialogue and establishing
a contact group at SBI 28.";"NOTING
ONGOING DISCUSSIONS UNDER SBSTA, TARGET, OTHER AND
THE SENDER PROPOSED HOLDING AN INFORMAL DIALOGUE AND ESTABLISHING
A CONTACT GROUP AT SBI 28.";1;4
"4461";30417;3468;2007-12-05;345;"Brazil";"Canada";"The EU, CANADA and others said deforestation should be part of the framework addressing climate change post-2012. BRAZIL opposed discussing deforestation in a post-2012 regime
in isolation from other climate change drivers and mitigation actio";"THE OTHER, TARGET AND OTHERS SAID DEFORESTATION SHOULD BE PART OF THE FRAMEWORK ADDRESSING CLIMATE CHANGE POST-2012. SENDER OPPOSED DISCUSSING DEFORESTATION IN A POST-2012 REGIME
IN ISOLATION FROM OTHER CLIMATE CHANGE DRIVERS AND MITIGATION ACTIO";0;6
"4462";30419;1705;2007-12-05;345;"Jamaica";"China";"JAMAICA, CHINA, TUVALU and others supported
establishing an expert group.";"SENDER, TARGET, OTHER AND OTHERS SUPPORTED
ESTABLISHING AN EXPERT GROUP.";1;4
"4463";30420;1705;2007-12-05;345;"Jamaica";"Tuvalu";"JAMAICA, CHINA, TUVALU and others supported
establishing an expert group.";"SENDER, OTHER, TARGET AND OTHERS SUPPORTED
ESTABLISHING AN EXPERT GROUP.";1;4
"4464";30421;1705;2007-12-05;345;"China";"Tuvalu";"JAMAICA, CHINA, TUVALU and others supported
establishing an expert group.";"OTHER, SENDER, TARGET AND OTHERS SUPPORTED
ESTABLISHING AN EXPERT GROUP.";1;4
"4465";30422;1705;2007-12-05;345;"China";"Jamaica";"JAMAICA, CHINA, TUVALU and others supported
establishing an expert group.";"TARGET, SENDER, OTHER AND OTHERS SUPPORTED
ESTABLISHING AN EXPERT GROUP.";1;4
"4466";30423;1705;2007-12-05;345;"Tuvalu";"Jamaica";"JAMAICA, CHINA, TUVALU and others supported
establishing an expert group.";"TARGET, OTHER, SENDER AND OTHERS SUPPORTED
ESTABLISHING AN EXPERT GROUP.";1;4
"4467";30424;1705;2007-12-05;345;"Tuvalu";"China";"JAMAICA, CHINA, TUVALU and others supported
establishing an expert group.";"OTHER, TARGET, SENDER AND OTHERS SUPPORTED
ESTABLISHING AN EXPERT GROUP.";1;4
"4468";30437;3529;2007-12-05;345;"Colombia";"Norway";"The EU, supported by NORWAY and COLOMBIA, proposed requesting IPCC to prepare an
updated report by mid-2009 with a view to informing COP
15.";"THE OTHER, SUPPORTED BY TARGET AND SENDER, PROPOSED REQUESTING IPCC TO PREPARE AN
UPDATED REPORT BY MID-2009 WITH A VIEW TO INFORMING COP
15.";1;4
"4469";30438;3529;2007-12-05;345;"Norway";"Colombia";"The EU, supported by NORWAY and COLOMBIA, proposed requesting IPCC to prepare an
updated report by mid-2009 with a view to informing COP
15.";"THE OTHER, SUPPORTED BY SENDER AND TARGET, PROPOSED REQUESTING IPCC TO PREPARE AN
UPDATED REPORT BY MID-2009 WITH A VIEW TO INFORMING COP
15.";1;4
"4470";30545;2845;2007-12-05;345;"Tuvalu";"Saudi Arabia";"SAUDI ARABIA suggested deleting this agenda item, while
TUVALU and the EU urged its careful consideration";"TARGET SUGGESTED DELETING THIS AGENDA ITEM, WHILE
SENDER AND THE OTHER URGED ITS CAREFUL CONSIDERATION";0;6
"4471";30547;1285;2007-12-05;345;"Saudi Arabia";"Kuwait";"Delegates were unable to agree on this agenda item, with SAUDI
ARABIA and KUWAIT urging a contact group discussion,
opposed by the EU and JAPAN";"DELEGATES WERE UNABLE TO AGREE ON THIS AGENDA ITEM, WITH SAUDI
ARABIA AND TARGET URGING A CONTACT GROUP DISCUSSION,
OPPOSED BY THE OTHER AND OTHER";1;4
"4472";30548;1285;2007-12-05;345;"Kuwait";"Saudi Arabia";"Delegates were unable to agree on this agenda item, with SAUDI
ARABIA and KUWAIT urging a contact group discussion,
opposed by the EU and JAPAN";"DELEGATES WERE UNABLE TO AGREE ON THIS AGENDA ITEM, WITH SAUDI
ARABIA AND SENDER URGING A CONTACT GROUP DISCUSSION,
OPPOSED BY THE OTHER AND OTHER";1;4
"4473";30551;1285;2007-12-05;345;"Japan";"Kuwait";"Delegates were unable to agree on this agenda item, with SAUDI
ARABIA and KUWAIT urging a contact group discussion,
opposed by the EU and JAPAN";"DELEGATES WERE UNABLE TO AGREE ON THIS AGENDA ITEM, WITH SAUDI
ARABIA AND TARGET URGING A CONTACT GROUP DISCUSSION,
OPPOSED BY THE OTHER AND SENDER";0;6
"4474";30553;1285;2007-12-05;345;"Japan";"Saudi Arabia";"Delegates were unable to agree on this agenda item, with SAUDI
ARABIA and KUWAIT urging a contact group discussion,
opposed by the EU and JAPAN";"DELEGATES WERE UNABLE TO AGREE ON THIS AGENDA ITEM, WITH SAUDI
ARABIA AND OTHER URGING A CONTACT GROUP DISCUSSION,
OPPOSED BY THE OTHER AND SENDER";0;6
"4475";30589;494;2007-12-06;346;"Ukraine";"Russian Federation";"BELARUS proposed steps to move ahead with the “legitimization” of its participation in the first commitment period in parallel with the ratification process for the amendment adding Belarus to Annex B (FCCC/KP/CMP/2007/7). The RUSSIAN FEDERATI";"OTHER PROPOSED STEPS TO MOVE AHEAD WITH THE “LEGITIMIZATION” OF ITS PARTICIPATION IN THE FIRST COMMITMENT PERIOD IN PARALLEL WITH THE RATIFICATION PROCESS FOR THE AMENDMENT ADDING OTHER TO ANNEX B (FCCC/KP/CMP/2007/7). THE TARGETN FEDERATI";1;4
"4476";30590;494;2007-12-06;346;"Russian Federation";"Ukraine";"BELARUS proposed steps to move ahead with the “legitimization” of its participation in the first commitment period in parallel with the ratification process for the amendment adding Belarus to Annex B (FCCC/KP/CMP/2007/7). The RUSSIAN FEDERATI";"OTHER PROPOSED STEPS TO MOVE AHEAD WITH THE “LEGITIMIZATION” OF ITS PARTICIPATION IN THE FIRST COMMITMENT PERIOD IN PARALLEL WITH THE RATIFICATION PROCESS FOR THE AMENDMENT ADDING OTHER TO ANNEX B (FCCC/KP/CMP/2007/7). THE SENDERN FEDERATI";1;4
"4477";30591;494;2007-12-06;346;"Ukraine";"Belarus";"BELARUS proposed steps to move ahead with the “legitimization” of its participation in the first commitment period in parallel with the ratification process for the amendment adding Belarus to Annex B (FCCC/KP/CMP/2007/7). The RUSSIAN FEDERATI";"TARGET PROPOSED STEPS TO MOVE AHEAD WITH THE “LEGITIMIZATION” OF ITS PARTICIPATION IN THE FIRST COMMITMENT PERIOD IN PARALLEL WITH THE RATIFICATION PROCESS FOR THE AMENDMENT ADDING TARGET TO ANNEX B (FCCC/KP/CMP/2007/7). THE OTHERN FEDERATI";1;2
"4478";30592;494;2007-12-06;346;"Russian Federation";"Belarus";"BELARUS proposed steps to move ahead with the “legitimization” of its participation in the first commitment period in parallel with the ratification process for the amendment adding Belarus to Annex B (FCCC/KP/CMP/2007/7). The RUSSIAN FEDERATI";"TARGET PROPOSED STEPS TO MOVE AHEAD WITH THE “LEGITIMIZATION” OF ITS PARTICIPATION IN THE FIRST COMMITMENT PERIOD IN PARALLEL WITH THE RATIFICATION PROCESS FOR THE AMENDMENT ADDING TARGET TO ANNEX B (FCCC/KP/CMP/2007/7). THE SENDERN FEDERATI";1;2
"4479";30601;334;2007-12-06;346;"Australia";"New Zealand";"AUSTRALIA, NEW ZEALAND and JAPAN noted links to the review of the Protocol under Article 9.";"SENDER, TARGET AND OTHER NOTED LINKS TO THE REVIEW OF THE PROTOCOL UNDER ARTICLE 9.";1;4
"4480";30602;334;2007-12-06;346;"Australia";"Japan";"AUSTRALIA, NEW ZEALAND and JAPAN noted links to the review of the Protocol under Article 9.";"SENDER, OTHER AND TARGET NOTED LINKS TO THE REVIEW OF THE PROTOCOL UNDER ARTICLE 9.";1;4
"4481";30603;334;2007-12-06;346;"New Zealand";"Japan";"AUSTRALIA, NEW ZEALAND and JAPAN noted links to the review of the Protocol under Article 9.";"OTHER, SENDER AND TARGET NOTED LINKS TO THE REVIEW OF THE PROTOCOL UNDER ARTICLE 9.";1;4
"4482";30604;334;2007-12-06;346;"New Zealand";"Australia";"AUSTRALIA, NEW ZEALAND and JAPAN noted links to the review of the Protocol under Article 9.";"TARGET, SENDER AND OTHER NOTED LINKS TO THE REVIEW OF THE PROTOCOL UNDER ARTICLE 9.";1;4
"4483";30605;334;2007-12-06;346;"Japan";"New Zealand";"AUSTRALIA, NEW ZEALAND and JAPAN noted links to the review of the Protocol under Article 9.";"OTHER, TARGET AND SENDER NOTED LINKS TO THE REVIEW OF THE PROTOCOL UNDER ARTICLE 9.";1;4
"4484";30606;334;2007-12-06;346;"Japan";"Australia";"AUSTRALIA, NEW ZEALAND and JAPAN noted links to the review of the Protocol under Article 9.";"TARGET, OTHER AND SENDER NOTED LINKS TO THE REVIEW OF THE PROTOCOL UNDER ARTICLE 9.";1;4
"4485";30624;1739;2007-12-06;346;"Saudi Arabia";"Japan";"JAPAN and the EU noted overlap between this agenda item and the SBSTA item on Protocol Article 2.3, while SAUDI ARABIA insisted that these were separate issues";"TARGET AND THE OTHER NOTED OVERLAP BETWEEN THIS AGENDA ITEM AND THE SBSTA ITEM ON PROTOCOL ARTICLE 2.3, WHILE SENDER INSISTED THAT THESE WERE SEPARATE ISSUES";0;6
"4486";30625;2855;2007-12-06;346;"Japan";"Saudi Arabia";"SAUDI ARABIA urged adopting this amendment, while JAPAN said it was not appropriate to try to
introduce a legally-binding, punitive system, and the EU noted practical difficulties.";"TARGET URGED ADOPTING THIS AMENDMENT, WHILE SENDER SAID IT WAS NOT APPROPRIATE TO TRY TO
INTRODUCE A LEGALLY-BINDING, PUNITIVE SYSTEM, AND THE OTHER NOTED PRACTICAL DIFFICULTIES.";0;6
"4487";30628;1725;2007-12-06;346;"Japan";"Canada";"JAPAN and CANADA, opposed by CHINA, proposed linking the AWG and other elements of the Bali roadmap.";"SENDER AND TARGET, OPPOSED BY OTHER, PROPOSED LINKING THE AWG AND OTHER ELEMENTS OF THE BALI ROADMAP.";1;4
"4488";30629;1725;2007-12-06;346;"Canada";"Japan";"JAPAN and CANADA, opposed by CHINA, proposed linking the AWG and other elements of the Bali roadmap.";"TARGET AND SENDER, OPPOSED BY OTHER, PROPOSED LINKING THE AWG AND OTHER ELEMENTS OF THE BALI ROADMAP.";1;4
